subset	split	aug_idx	im_path	pts_path	face_box_left	face_box_top	face_box_right	face_box_bottom
frgc		0	300w/frgc/04217d460.png	300w/frgc/04217d460.pts	185.666992	150.222946	414.067444	450.322540
frgc		0	300w/frgc/04217d462.png	300w/frgc/04217d462.pts	187.310364	150.588470	413.873322	450.814636
frgc		0	300w/frgc/04217d464.png	300w/frgc/04217d464.pts	185.264297	149.962997	414.081482	449.784515
frgc		0	300w/frgc/04219d342.png	300w/frgc/04219d342.pts	181.504776	150.264832	417.773285	450.092285
frgc		0	300w/frgc/04219d344.png	300w/frgc/04219d344.pts	183.056915	150.048111	417.181030	450.189758
frgc		0	300w/frgc/04219d346.png	300w/frgc/04219d346.pts	182.193649	150.434921	417.155365	450.596283
frgc		0	300w/frgc/04219d348.png	300w/frgc/04219d348.pts	181.807175	150.216217	418.833862	450.058929
frgc		0	300w/frgc/04219d416.png	300w/frgc/04219d416.pts	174.538879	149.885315	425.528656	450.045837
frgc		0	300w/frgc/04219d418.png	300w/frgc/04219d418.pts	174.394897	149.983368	426.253479	450.161194
frgc		0	300w/frgc/04219d420.png	300w/frgc/04219d420.pts	178.661057	149.968307	421.316895	450.111877
frgc		0	300w/frgc/04221d344.png	300w/frgc/04221d344.pts	184.317490	149.939163	414.762329	449.873199
frgc		0	300w/frgc/04221d346.png	300w/frgc/04221d346.pts	182.608902	150.041931	417.077698	449.977570
frgc		0	300w/frgc/04221d348.png	300w/frgc/04221d348.pts	181.750793	149.642181	417.964600	449.327972
frgc		0	300w/frgc/04221d350.png	300w/frgc/04221d350.pts	182.981293	150.313004	416.250580	450.369781
frgc		0	300w/frgc/04221d430.png	300w/frgc/04221d430.pts	182.681580	149.605606	418.172791	449.489044
frgc		0	300w/frgc/04221d432.png	300w/frgc/04221d432.pts	184.530930	149.626907	415.627991	449.518097
frgc		0	300w/frgc/04221d434.png	300w/frgc/04221d434.pts	184.724396	150.262482	416.427734	450.428497
frgc		0	300w/frgc/04221d436.png	300w/frgc/04221d436.pts	184.496002	150.202698	415.661407	450.223206
frgc		0	300w/frgc/04221d438.png	300w/frgc/04221d438.pts	183.024521	150.144730	417.335236	449.961090
frgc		0	300w/frgc/04221d440.png	300w/frgc/04221d440.pts	184.759171	149.992844	416.345306	450.112427
frgc		0	300w/frgc/04221d442.png	300w/frgc/04221d442.pts	186.473999	150.002930	413.134247	449.888794
frgc		0	300w/frgc/04221d444.png	300w/frgc/04221d444.pts	180.597382	150.096573	418.485565	449.870697
frgc		0	300w/frgc/04221d446.png	300w/frgc/04221d446.pts	184.250534	150.057297	415.982056	449.868988
frgc		0	300w/frgc/04221d542.png	300w/frgc/04221d542.pts	183.121399	150.076721	416.332794	450.200012
frgc		0	300w/frgc/04221d544.png	300w/frgc/04221d544.pts	181.734650	150.462830	417.629852	450.559692
frgc		0	300w/frgc/04221d546.png	300w/frgc/04221d546.pts	183.208679	149.896210	416.693604	449.695618
frgc		0	300w/frgc/04221d548.png	300w/frgc/04221d548.pts	183.239471	149.547729	417.289948	449.396484
frgc		0	300w/frgc/04221d550.png	300w/frgc/04221d550.pts	183.898941	150.406433	415.522461	450.404877
frgc		0	300w/frgc/04221d552.png	300w/frgc/04221d552.pts	182.635529	149.888626	417.133698	450.039703
frgc		0	300w/frgc/04221d554.png	300w/frgc/04221d554.pts	183.495193	150.252213	416.140076	450.154175
frgc		0	300w/frgc/04221d556.png	300w/frgc/04221d556.pts	187.927429	150.079956	411.749725	450.054962
frgc		0	300w/frgc/04222d346.png	300w/frgc/04222d346.pts	183.700119	150.098251	416.768219	449.860199
frgc		0	300w/frgc/04222d348.png	300w/frgc/04222d348.pts	186.767761	149.997101	413.003815	449.732758
frgc		0	300w/frgc/04222d350.png	300w/frgc/04222d350.pts	185.076553	149.661575	414.157166	449.758881
frgc		0	300w/frgc/04222d352.png	300w/frgc/04222d352.pts	184.846130	150.448959	415.833710	450.291229
frgc		0	300w/frgc/04222d354.png	300w/frgc/04222d354.pts	183.939163	150.126312	415.375732	450.220032
frgc		0	300w/frgc/04222d356.png	300w/frgc/04222d356.pts	185.889008	150.498718	414.320679	450.573914
frgc		0	300w/frgc/04222d358.png	300w/frgc/04222d358.pts	183.373001	149.560349	415.475525	449.469757
frgc		0	300w/frgc/04222d360.png	300w/frgc/04222d360.pts	186.301819	150.562332	414.519714	450.791809
frgc		0	300w/frgc/04222d392.png	300w/frgc/04222d392.pts	179.395813	149.598129	420.170380	449.559113
frgc		0	300w/frgc/04222d394.png	300w/frgc/04222d394.pts	177.608734	150.310394	421.331055	450.113800
frgc		0	300w/frgc/04222d396.png	300w/frgc/04222d396.pts	184.916382	149.550583	415.561829	449.369232
frgc		0	300w/frgc/04222d398.png	300w/frgc/04222d398.pts	182.087280	149.529617	418.301880	449.437408
frgc		0	300w/frgc/04225d208.png	300w/frgc/04225d208.pts	186.600235	149.446030	414.112335	449.510071
frgc		0	300w/frgc/04225d210.png	300w/frgc/04225d210.pts	181.320374	150.539917	419.401611	450.833527
frgc		0	300w/frgc/04225d212.png	300w/frgc/04225d212.pts	184.807281	149.867126	415.029053	450.050568
frgc		0	300w/frgc/04225d292.png	300w/frgc/04225d292.pts	187.632935	150.042053	412.218079	450.118500
frgc		0	300w/frgc/04225d294.png	300w/frgc/04225d294.pts	186.551651	150.190933	413.490173	450.397583
frgc		0	300w/frgc/04225d296.png	300w/frgc/04225d296.pts	180.445770	149.941620	420.494324	450.066040
frgc		0	300w/frgc/04225d298.png	300w/frgc/04225d298.pts	184.858063	150.278656	416.007721	450.320190
frgc		0	300w/frgc/04225d300.png	300w/frgc/04225d300.pts	185.187454	149.937286	413.937897	449.806885
frgc		0	300w/frgc/04225d302.png	300w/frgc/04225d302.pts	187.476715	149.809601	411.496246	449.695801
frgc		0	300w/frgc/04225d304.png	300w/frgc/04225d304.pts	196.737350	150.178299	403.843292	450.142548
frgc		0	300w/frgc/04225d306.png	300w/frgc/04225d306.pts	187.218567	149.636871	413.242981	449.808838
frgc		0	300w/frgc/04225d308.png	300w/frgc/04225d308.pts	182.221924	150.268906	417.277405	450.365967
frgc		0	300w/frgc/04225d397.png	300w/frgc/04225d397.pts	187.005035	149.824417	413.234375	449.598022
frgc		0	300w/frgc/04225d399.png	300w/frgc/04225d399.pts	180.588303	150.139816	418.835114	449.919281
frgc		0	300w/frgc/04225d401.png	300w/frgc/04225d401.pts	187.915024	150.162903	412.227142	450.341095
frgc		0	300w/frgc/04225d403.png	300w/frgc/04225d403.pts	194.073593	150.171005	406.973541	450.285675
frgc		0	300w/frgc/04225d405.png	300w/frgc/04225d405.pts	184.922028	149.971329	414.791992	449.786072
frgc		0	300w/frgc/04225d409.png	300w/frgc/04225d409.pts	183.063583	149.588211	417.127533	449.650085
frgc		0	300w/frgc/04226d330.png	300w/frgc/04226d330.pts	181.034225	150.591690	420.189667	450.806976
frgc		0	300w/frgc/04226d332.png	300w/frgc/04226d332.pts	184.667969	150.675369	415.544586	450.821259
frgc		0	300w/frgc/04226d334.png	300w/frgc/04226d334.pts	186.996689	149.346176	413.022400	449.361084
frgc		0	300w/frgc/04226d336.png	300w/frgc/04226d336.pts	185.849426	149.652451	412.882812	449.679016
frgc		0	300w/frgc/04226d338.png	300w/frgc/04226d338.pts	184.405075	149.936859	416.033478	449.959106
frgc		0	300w/frgc/04226d358.png	300w/frgc/04226d358.pts	185.682114	149.587479	413.644043	449.563904
frgc		0	300w/frgc/04226d360.png	300w/frgc/04226d360.pts	184.106979	150.191071	416.132660	450.189331
frgc		0	300w/frgc/04226d362.png	300w/frgc/04226d362.pts	187.801407	150.173874	412.408936	450.252686
frgc		0	300w/frgc/04228d334.png	300w/frgc/04228d334.pts	185.549469	149.845123	413.711151	449.710114
frgc		0	300w/frgc/04228d336.png	300w/frgc/04228d336.pts	183.234055	149.350403	417.355133	449.124603
frgc		0	300w/frgc/04228d338.png	300w/frgc/04228d338.pts	186.740738	149.723679	412.977417	449.424500
frgc		0	300w/frgc/04228d340.png	300w/frgc/04228d340.pts	189.242508	149.834564	410.012238	449.715332
frgc		0	300w/frgc/04228d342.png	300w/frgc/04228d342.pts	186.452042	149.314133	413.054932	449.162384
frgc		0	300w/frgc/04229d351.png	300w/frgc/04229d351.pts	190.259262	149.604660	408.889313	449.726715
frgc		0	300w/frgc/04229d353.png	300w/frgc/04229d353.pts	200.617874	150.408676	400.303375	450.458984
frgc		0	300w/frgc/04229d355.png	300w/frgc/04229d355.pts	195.573700	150.356781	405.273438	450.235748
frgc		0	300w/frgc/04229d357.png	300w/frgc/04229d357.pts	191.248398	149.808411	408.074188	449.719513
frgc		0	300w/frgc/04229d359.png	300w/frgc/04229d359.pts	193.671539	150.042679	405.778809	449.976624
frgc		0	300w/frgc/04229d361.png	300w/frgc/04229d361.pts	190.509644	149.762848	409.273254	449.720703
frgc		0	300w/frgc/04233d309.png	300w/frgc/04233d309.pts	193.315506	150.536407	406.961151	450.575134
frgc		0	300w/frgc/04233d311.png	300w/frgc/04233d311.pts	189.294510	150.197617	410.072662	450.055878
frgc		0	300w/frgc/04233d313.png	300w/frgc/04233d313.pts	192.607864	150.448807	407.547913	450.472717
frgc		0	300w/frgc/04233d315.png	300w/frgc/04233d315.pts	191.705933	150.241043	407.837219	450.220398
frgc		0	300w/frgc/04233d317.png	300w/frgc/04233d317.pts	190.316345	150.372467	410.059387	450.198303
frgc		0	300w/frgc/04233d319.png	300w/frgc/04233d319.pts	190.467651	150.429169	409.475189	450.432129
frgc		0	300w/frgc/04233d321.png	300w/frgc/04233d321.pts	187.205368	149.424606	411.647919	449.361053
frgc		0	300w/frgc/04233d391.png	300w/frgc/04233d391.pts	185.439178	149.745239	414.274139	449.881470
frgc		0	300w/frgc/04233d393.png	300w/frgc/04233d393.pts	186.497086	149.816650	413.013092	449.684113
frgc		0	300w/frgc/04233d395.png	300w/frgc/04233d395.pts	185.455002	150.065323	414.501282	450.283691
frgc		0	300w/frgc/04233d397.png	300w/frgc/04233d397.pts	186.215546	149.850540	413.479889	449.720154
frgc		0	300w/frgc/04233d399.png	300w/frgc/04233d399.pts	190.023270	150.319275	409.878845	450.498108
frgc		0	300w/frgc/04233d401.png	300w/frgc/04233d401.pts	185.081680	150.072006	415.193878	450.164886
frgc		0	300w/frgc/04233d403.png	300w/frgc/04233d403.pts	181.849716	150.102676	418.327820	450.026642
frgc		0	300w/frgc/04233d499.png	300w/frgc/04233d499.pts	186.030167	149.702713	413.886047	449.554626
frgc		0	300w/frgc/04233d501.png	300w/frgc/04233d501.pts	187.639084	149.747757	412.740479	449.703186
frgc		0	300w/frgc/04233d503.png	300w/frgc/04233d503.pts	172.172089	150.505630	428.301605	450.679657
frgc		0	300w/frgc/04233d505.png	300w/frgc/04233d505.pts	183.619644	150.231812	416.396881	450.339325
frgc		0	300w/frgc/04233d507.png	300w/frgc/04233d507.pts	188.054626	150.044388	412.025482	450.062988
frgc		0	300w/frgc/04233d509.png	300w/frgc/04233d509.pts	187.386505	149.798828	412.243805	449.836914
frgc		0	300w/frgc/04233d511.png	300w/frgc/04233d511.pts	184.590652	149.671204	416.169312	449.760925
frgc		0	300w/frgc/04233d513.png	300w/frgc/04233d513.pts	187.908371	149.629883	412.800201	449.607086
frgc		0	300w/frgc/04233d515.png	300w/frgc/04233d515.pts	187.958954	150.314621	411.441833	450.408661
frgc		0	300w/frgc/04236d155.png	300w/frgc/04236d155.pts	193.574799	150.107681	407.517609	450.284729
frgc		0	300w/frgc/04236d157.png	300w/frgc/04236d157.pts	195.964096	150.153046	403.784760	450.308563
frgc		0	300w/frgc/04236d159.png	300w/frgc/04236d159.pts	192.409485	149.731583	408.431244	449.912323
frgc		0	300w/frgc/04236d161.png	300w/frgc/04236d161.pts	194.572266	149.960510	405.887177	450.064056
frgc		0	300w/frgc/04237d140.png	300w/frgc/04237d140.pts	185.699860	149.418030	413.129181	449.195953
frgc		0	300w/frgc/04237d142.png	300w/frgc/04237d142.pts	184.616638	150.424606	415.007812	450.385223
frgc		0	300w/frgc/04237d144.png	300w/frgc/04237d144.pts	186.664108	149.631027	414.253113	449.842041
frgc		0	300w/frgc/04237d146.png	300w/frgc/04237d146.pts	185.141998	150.107544	415.665283	450.346954
frgc		0	300w/frgc/04237d150.png	300w/frgc/04237d150.pts	188.451324	150.066147	411.400726	449.852356
frgc		0	300w/frgc/04237d152.png	300w/frgc/04237d152.pts	190.451004	149.515015	409.701691	449.292114
frgc		0	300w/frgc/04237d154.png	300w/frgc/04237d154.pts	189.750717	150.341293	410.919403	450.487305
frgc		0	300w/frgc/04237d156.png	300w/frgc/04237d156.pts	185.947906	149.961899	413.539856	450.000671
frgc		0	300w/frgc/04237d158.png	300w/frgc/04237d158.pts	188.569672	150.222275	411.244629	450.361694
frgc		0	300w/frgc/04239d303.png	300w/frgc/04239d303.pts	198.239151	149.661133	402.237579	449.665436
frgc		0	300w/frgc/04239d305.png	300w/frgc/04239d305.pts	193.752609	149.647354	405.575562	449.783569
frgc		0	300w/frgc/04239d307.png	300w/frgc/04239d307.pts	194.331116	149.866653	406.302368	449.782166
frgc		0	300w/frgc/04239d309.png	300w/frgc/04239d309.pts	195.615509	149.830750	405.744415	449.970245
frgc		0	300w/frgc/04239d311.png	300w/frgc/04239d311.pts	193.631302	150.554749	405.865997	450.549164
frgc		0	300w/frgc/04239d379.png	300w/frgc/04239d379.pts	189.792740	150.229599	410.193726	450.244934
frgc		0	300w/frgc/04239d381.png	300w/frgc/04239d381.pts	191.039642	150.387329	409.764526	450.519684
frgc		0	300w/frgc/04239d383.png	300w/frgc/04239d383.pts	192.103500	149.676910	407.562103	449.754791
frgc		0	300w/frgc/04239d385.png	300w/frgc/04239d385.pts	191.518173	150.125351	408.244659	450.220703
frgc		0	300w/frgc/04239d387.png	300w/frgc/04239d387.pts	194.701309	150.549164	406.390686	450.766510
frgc		0	300w/frgc/04239d389.png	300w/frgc/04239d389.pts	195.039398	149.897049	404.588776	449.923187
frgc		0	300w/frgc/04239d391.png	300w/frgc/04239d391.pts	192.892502	150.275253	408.324524	450.486603
frgc		0	300w/frgc/04239d481.png	300w/frgc/04239d481.pts	193.439041	149.869431	407.270660	450.034637
frgc		0	300w/frgc/04239d483.png	300w/frgc/04239d483.pts	189.294312	150.278900	410.663208	450.115875
frgc		0	300w/frgc/04239d485.png	300w/frgc/04239d485.pts	193.020218	150.470642	408.120087	450.688782
frgc		0	300w/frgc/04239d487.png	300w/frgc/04239d487.pts	189.813171	150.095535	410.694458	450.114532
frgc		0	300w/frgc/04239d489.png	300w/frgc/04239d489.pts	197.529388	150.386230	402.639130	450.451385
frgc		0	300w/frgc/04239d491.png	300w/frgc/04239d491.pts	191.919189	150.230499	408.547028	450.155670
frgc		0	300w/frgc/04239d493.png	300w/frgc/04239d493.pts	198.751785	149.970703	402.325165	450.066681
frgc		0	300w/frgc/04239d495.png	300w/frgc/04239d495.pts	192.955246	150.283203	406.799225	450.204742
frgc		0	300w/frgc/04239d497.png	300w/frgc/04239d497.pts	191.344925	150.216385	409.459564	450.374207
frgc		0	300w/frgc/04239d499.png	300w/frgc/04239d499.pts	189.708206	150.468826	410.347015	450.650726
frgc		0	300w/frgc/04243d331.png	300w/frgc/04243d331.pts	188.368912	150.031723	411.337799	450.180450
frgc		0	300w/frgc/04243d333.png	300w/frgc/04243d333.pts	189.284409	149.560654	411.596954	449.650482
frgc		0	300w/frgc/04243d335.png	300w/frgc/04243d335.pts	191.883621	149.764481	407.851501	450.041595
frgc		0	300w/frgc/04243d337.png	300w/frgc/04243d337.pts	187.412811	149.801865	413.339752	449.897156
frgc		0	300w/frgc/04243d339.png	300w/frgc/04243d339.pts	187.344574	149.212936	411.246643	448.917023
frgc		0	300w/frgc/04243d341.png	300w/frgc/04243d341.pts	192.732361	149.802658	408.719055	450.047516
frgc		0	300w/frgc/04243d343.png	300w/frgc/04243d343.pts	190.246170	150.228790	410.482300	450.478180
frgc		0	300w/frgc/04243d345.png	300w/frgc/04243d345.pts	187.058578	150.713623	413.853546	450.939636
frgc		0	300w/frgc/04252d170.png	300w/frgc/04252d170.pts	189.032166	149.903885	412.175385	450.141388
frgc		0	300w/frgc/04252d172.png	300w/frgc/04252d172.pts	185.969772	149.973038	413.400116	449.928589
frgc		0	300w/frgc/04252d174.png	300w/frgc/04252d174.pts	190.468277	150.344864	410.888275	450.542267
frgc		0	300w/frgc/04256d312.png	300w/frgc/04256d312.pts	191.523163	149.681686	408.242340	449.800964
frgc		0	300w/frgc/04256d314.png	300w/frgc/04256d314.pts	191.180038	149.933090	408.051483	449.680908
frgc		0	300w/frgc/04256d316.png	300w/frgc/04256d316.pts	192.716080	149.787735	406.497955	450.011108
frgc		0	300w/frgc/04256d318.png	300w/frgc/04256d318.pts	190.638016	149.913895	408.657379	449.721924
frgc		0	300w/frgc/04256d320.png	300w/frgc/04256d320.pts	193.161942	149.366165	407.159546	449.171661
frgc		0	300w/frgc/04256d322.png	300w/frgc/04256d322.pts	191.863983	150.269577	408.198914	450.203094
frgc		0	300w/frgc/04256d324.png	300w/frgc/04256d324.pts	190.773987	149.831223	409.046539	449.737732
frgc		0	300w/frgc/04257d129.png	300w/frgc/04257d129.pts	197.195541	149.510406	402.928772	449.266937
frgc		0	300w/frgc/04261d256.png	300w/frgc/04261d256.pts	201.315521	150.093735	398.281433	450.043945
frgc		0	300w/frgc/04261d258.png	300w/frgc/04261d258.pts	200.283493	149.569580	399.286987	449.393219
frgc		0	300w/frgc/04261d260.png	300w/frgc/04261d260.pts	198.470154	150.242950	400.909332	450.480164
frgc		0	300w/frgc/04261d298.png	300w/frgc/04261d298.pts	197.607483	149.980759	402.952179	449.972046
frgc		0	300w/frgc/04261d300.png	300w/frgc/04261d300.pts	196.214966	149.996323	404.509369	450.164703
frgc		0	300w/frgc/04261d302.png	300w/frgc/04261d302.pts	194.358643	150.321854	405.523438	450.503540
frgc		0	300w/frgc/04261d304.png	300w/frgc/04261d304.pts	199.321030	149.639420	401.069519	449.600983
frgc		0	300w/frgc/04261d330.png	300w/frgc/04261d330.pts	195.860458	150.365402	404.262299	450.340393
frgc		0	300w/frgc/04261d332.png	300w/frgc/04261d332.pts	198.621994	149.787491	401.408752	449.944611
frgc		0	300w/frgc/04261d334.png	300w/frgc/04261d334.pts	198.653549	149.623337	401.038696	449.561310
frgc		0	300w/frgc/04265d212.png	300w/frgc/04265d212.pts	195.051514	150.078018	404.894379	449.871918
frgc		0	300w/frgc/04265d214.png	300w/frgc/04265d214.pts	189.452927	150.506378	409.787811	450.354919
frgc		0	300w/frgc/04265d262.png	300w/frgc/04265d262.pts	188.285904	149.711304	410.990356	449.446198
frgc		0	300w/frgc/04265d264.png	300w/frgc/04265d264.pts	191.956421	149.893509	407.122559	449.698547
frgc		0	300w/frgc/04265d266.png	300w/frgc/04265d266.pts	194.281723	149.766479	405.984741	449.728485
frgc		0	300w/frgc/04265d268.png	300w/frgc/04265d268.pts	190.099976	149.921753	409.835785	450.047272
frgc		0	300w/frgc/04265d270.png	300w/frgc/04265d270.pts	194.237457	149.781296	406.201111	449.958740
frgc		0	300w/frgc/04265d338.png	300w/frgc/04265d338.pts	189.263687	150.155334	411.101440	450.171265
frgc		0	300w/frgc/04265d340.png	300w/frgc/04265d340.pts	187.180298	149.597214	412.466522	449.444580
frgc		0	300w/frgc/04265d342.png	300w/frgc/04265d342.pts	184.744812	150.049835	415.865173	449.874023
frgc		0	300w/frgc/04265d344.png	300w/frgc/04265d344.pts	186.807053	150.201141	413.443787	450.099823
frgc		0	300w/frgc/04265d346.png	300w/frgc/04265d346.pts	188.432831	149.717331	411.189667	449.791046
frgc		0	300w/frgc/04265d348.png	300w/frgc/04265d348.pts	191.302307	149.879791	408.691345	449.948547
frgc		0	300w/frgc/04267d142.png	300w/frgc/04267d142.pts	194.166183	150.221054	405.357971	450.225189
frgc		0	300w/frgc/04267d150.png	300w/frgc/04267d150.pts	195.293716	149.933685	405.158295	450.093781
frgc		0	300w/frgc/04273d247.png	300w/frgc/04273d247.pts	188.126221	150.086731	411.351746	449.974518
frgc		0	300w/frgc/04273d249.png	300w/frgc/04273d249.pts	187.770111	150.096466	411.737030	449.917175
frgc		0	300w/frgc/04273d251.png	300w/frgc/04273d251.pts	190.980972	149.928299	409.293854	449.798828
frgc		0	300w/frgc/04273d253.png	300w/frgc/04273d253.pts	186.477951	149.711563	413.803223	449.603180
frgc		0	300w/frgc/04273d255.png	300w/frgc/04273d255.pts	188.123734	150.003754	412.411835	450.185486
frgc		0	300w/frgc/04273d257.png	300w/frgc/04273d257.pts	190.711060	150.326904	409.239380	450.268616
frgc		0	300w/frgc/04273d289.png	300w/frgc/04273d289.pts	187.549881	150.122620	412.304749	450.047028
frgc		0	300w/frgc/04273d291.png	300w/frgc/04273d291.pts	191.147461	149.727737	408.935364	449.852692
frgc		0	300w/frgc/04273d293.png	300w/frgc/04273d293.pts	190.643570	149.682770	409.133850	449.529266
frgc		0	300w/frgc/04273d295.png	300w/frgc/04273d295.pts	191.417511	150.026138	409.312836	450.204193
frgc		0	300w/frgc/04274d165.png	300w/frgc/04274d165.pts	194.804550	150.255142	405.677246	450.130249
frgc		0	300w/frgc/04274d167.png	300w/frgc/04274d167.pts	195.234085	149.937683	404.173767	449.994629
frgc		0	300w/frgc/04274d169.png	300w/frgc/04274d169.pts	196.502457	149.894638	404.762512	450.094452
frgc		0	300w/frgc/04274d177.png	300w/frgc/04274d177.pts	193.230713	149.705948	407.122314	449.728516
frgc		0	300w/frgc/04279d236.png	300w/frgc/04279d236.pts	206.837814	150.219482	394.366974	450.347595
frgc		0	300w/frgc/04279d238.png	300w/frgc/04279d238.pts	201.023590	150.479507	398.585388	450.295868
frgc		0	300w/frgc/04279d240.png	300w/frgc/04279d240.pts	205.531952	149.748688	394.790649	449.910828
frgc		0	300w/frgc/04279d284.png	300w/frgc/04279d284.pts	199.294510	150.139389	399.895203	450.084747
frgc		0	300w/frgc/04279d286.png	300w/frgc/04279d286.pts	199.572815	150.249802	400.494690	450.319366
frgc		0	300w/frgc/04279d288.png	300w/frgc/04279d288.pts	201.899261	150.482483	398.608246	450.588623
frgc		0	300w/frgc/04279d290.png	300w/frgc/04279d290.pts	202.280060	150.249695	397.154297	450.049988
frgc		0	300w/frgc/04282d90.png	300w/frgc/04282d90.pts	196.083054	149.285782	404.077240	449.139496
frgc		0	300w/frgc/04282d92.png	300w/frgc/04282d92.pts	194.523804	149.596024	405.754364	449.425903
frgc		0	300w/frgc/04284d54.png	300w/frgc/04284d54.pts	187.763016	149.906311	412.744232	450.018250
frgc		0	300w/frgc/04284d56.png	300w/frgc/04284d56.pts	190.775070	150.077164	409.738892	450.265472
frgc		0	300w/frgc/04284d58.png	300w/frgc/04284d58.pts	180.003082	149.614792	420.688568	449.873535
frgc		0	300w/frgc/04284d62.png	300w/frgc/04284d62.pts	182.688828	149.470398	416.704376	449.281769
frgc		0	300w/frgc/04286d185.png	300w/frgc/04286d185.pts	181.386734	150.537949	418.205048	450.664307
frgc		0	300w/frgc/04286d187.png	300w/frgc/04286d187.pts	182.539658	149.544174	416.705597	449.241516
frgc		0	300w/frgc/04286d189.png	300w/frgc/04286d189.pts	175.875214	149.998703	423.341278	449.792175
frgc		0	300w/frgc/04286d191.png	300w/frgc/04286d191.pts	180.045288	149.216446	420.460785	449.125061
frgc		0	300w/frgc/04286d193.png	300w/frgc/04286d193.pts	181.127838	150.658249	419.776825	450.584625
frgc		0	300w/frgc/04286d195.png	300w/frgc/04286d195.pts	183.095215	150.321899	415.948181	450.243530
frgc		0	300w/frgc/04286d264.png	300w/frgc/04286d264.pts	181.547668	149.767960	419.705444	449.921814
frgc		0	300w/frgc/04286d266.png	300w/frgc/04286d266.pts	180.769821	149.676376	420.094116	449.762817
frgc		0	300w/frgc/04286d268.png	300w/frgc/04286d268.pts	178.416489	149.825851	420.458832	449.650024
frgc		0	300w/frgc/04286d270.png	300w/frgc/04286d270.pts	182.615555	149.929962	417.957062	449.936920
frgc		0	300w/frgc/04286d272.png	300w/frgc/04286d272.pts	180.926529	149.685165	420.091034	449.873932
frgc		0	300w/frgc/04286d274.png	300w/frgc/04286d274.pts	181.722076	149.801987	418.578369	450.023895
frgc		0	300w/frgc/04286d276.png	300w/frgc/04286d276.pts	179.897766	149.571075	420.212036	449.636353
frgc		0	300w/frgc/04286d278.png	300w/frgc/04286d278.pts	180.524521	149.632782	419.880585	449.714508
frgc		0	300w/frgc/04286d368.png	300w/frgc/04286d368.pts	181.779190	150.601929	418.670898	450.818634
frgc		0	300w/frgc/04286d370.png	300w/frgc/04286d370.pts	180.915253	150.108292	420.067047	450.141754
frgc		0	300w/frgc/04286d372.png	300w/frgc/04286d372.pts	173.342178	149.991089	425.457977	449.744507
frgc		0	300w/frgc/04286d374.png	300w/frgc/04286d374.pts	179.121719	149.944138	422.167450	450.157288
frgc		0	300w/frgc/04286d376.png	300w/frgc/04286d376.pts	178.248322	149.681534	422.844360	449.923615
frgc		0	300w/frgc/04286d378.png	300w/frgc/04286d378.pts	176.244705	149.716202	423.131653	449.760895
frgc		0	300w/frgc/04286d380.png	300w/frgc/04286d380.pts	177.558075	150.041855	421.660095	450.076843
frgc		0	300w/frgc/04286d382.png	300w/frgc/04286d382.pts	179.515137	149.790573	421.434296	449.978149
frgc		0	300w/frgc/04286d384.png	300w/frgc/04286d384.pts	175.447723	149.661453	423.515686	449.544312
frgc		0	300w/frgc/04287d46.png	300w/frgc/04287d46.pts	179.761627	149.808044	419.947540	449.972290
frgc		0	300w/frgc/04287d48.png	300w/frgc/04287d48.pts	181.471100	150.007706	418.171692	450.257111
frgc		0	300w/frgc/04287d50.png	300w/frgc/04287d50.pts	186.742447	149.918457	413.688934	450.106201
frgc		0	300w/frgc/04287d52.png	300w/frgc/04287d52.pts	180.253204	150.496994	419.294983	450.620819
frgc		0	300w/frgc/04287d54.png	300w/frgc/04287d54.pts	188.858139	150.435471	411.705566	450.480682
frgc		0	300w/frgc/04288d181.png	300w/frgc/04288d181.pts	190.964371	149.778458	409.370026	449.831879
frgc		0	300w/frgc/04288d183.png	300w/frgc/04288d183.pts	193.591354	149.470932	406.360382	449.420746
frgc		0	300w/frgc/04288d185.png	300w/frgc/04288d185.pts	191.492416	150.375885	407.914978	450.442749
frgc		0	300w/frgc/04288d187.png	300w/frgc/04288d187.pts	195.952393	150.294220	403.978516	450.285431
frgc		0	300w/frgc/04288d189.png	300w/frgc/04288d189.pts	198.907974	150.130524	401.225189	449.911774
frgc		0	300w/frgc/04288d191.png	300w/frgc/04288d191.pts	194.374023	149.489029	404.023468	449.239868
frgc		0	300w/frgc/04288d253.png	300w/frgc/04288d253.pts	189.156479	150.235016	410.750793	450.153076
frgc		0	300w/frgc/04288d255.png	300w/frgc/04288d255.pts	188.591934	149.571396	410.902924	449.500122
frgc		0	300w/frgc/04288d257.png	300w/frgc/04288d257.pts	189.889771	149.472931	410.134705	449.299377
frgc		0	300w/frgc/04288d259.png	300w/frgc/04288d259.pts	188.595261	150.407043	411.269928	450.608307
frgc		0	300w/frgc/04288d261.png	300w/frgc/04288d261.pts	193.023087	149.728271	406.729279	449.668060
frgc		0	300w/frgc/04288d293.png	300w/frgc/04288d293.pts	191.347229	150.179626	408.717163	450.342194
frgc		0	300w/frgc/04288d295.png	300w/frgc/04288d295.pts	190.975830	149.726486	409.867645	449.778229
frgc		0	300w/frgc/04288d297.png	300w/frgc/04288d297.pts	188.740295	149.930374	411.483612	449.719421
frgc		0	300w/frgc/04288d299.png	300w/frgc/04288d299.pts	190.004517	150.122421	408.771393	449.937408
frgc		0	300w/frgc/04288d301.png	300w/frgc/04288d301.pts	195.228287	150.110107	404.348480	450.265015
